1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.019948959350585938e+00,1.989599704742431641e+00,9.646384045481681824e-03,1.008246652781963348e-02,9.807825088500976562e-03
1.039788842201232910e+00,1.978197574615478516e+00,1.860216446220874786e-02,2.030375041067600250e-02,1.924540288746356964e-02
1.059509754180908203e+00,1.965794205665588379e+00,2.689260244369506836e-02,3.062679059803485870e-02,2.833289466798305511e-02
1.079102396965026855e+00,1.952393412590026855e+00,3.454326465725898743e-02,4.101724550127983093e-02,3.708921000361442566e-02
1.098553895950317383e+00,1.937992334365844727e+00,4.157986491918563843e-02,5.144326016306877136e-02,4.553206637501716614e-02
1.117857217788696289e+00,1.922605514526367188e+00,4.802818596363067627e-02,6.187569722533226013e-02,5.367811769247055054e-02
1.137002825736999512e+00,1.906242012977600098e+00,5.391409620642662048e-02,7.228747755289077759e-02,6.154277175664901733e-02
1.155978798866271973e+00,1.888909578323364258e+00,5.926303192973136902e-02,8.265405148267745972e-02,6.914076954126358032e-02
1.174777984619140625e+00,1.870624661445617676e+00,6.410045921802520752e-02,9.295292943716049194e-02,7.648568600416183472e-02
1.193388819694519043e+00,1.851401090621948242e+00,6.845135986804962158e-02,1.031635701656341553e-01,8.359031379222869873e-02
1.211802959442138672e+00,1.831256747245788574e+00,7.234048843383789062e-02,1.132675036787986755e-01,9.046663343906402588e-02
1.230010986328125000e+00,1.810217142105102539e+00,7.579179853200912476e-02,1.232479363679885864e-01,9.712550044059753418e-02
1.248004436492919922e+00,1.788298368453979492e+00,7.882923632860183716e-02,1.330900043249130249e-01,1.035777404904365540e-01
1.265773892402648926e+00,1.765527486801147461e+00,8.147579431533813477e-02,1.427803635597229004e-01,1.098330244421958923e-01
1.283312082290649414e+00,1.741931796073913574e+00,8.375432342290878296e-02,1.523065716028213501e-01,1.159001514315605164e-01
1.300609827041625977e+00,1.717538237571716309e+00,8.568640798330307007e-02,1.616590619087219238e-01,1.217879801988601685e-01
1.317660093307495117e+00,1.692377448081970215e+00,8.729341626167297363e-02,1.708285957574844360e-01,1.275043040513992310e-01
1.334455251693725586e+00,1.666478991508483887e+00,8.859615027904510498e-02,1.798066347837448120e-01,1.330566555261611938e-01
1.350987792015075684e+00,1.639878273010253906e+00,8.961419761180877686e-02,1.885873973369598389e-01,1.384517401456832886e-01
1.367251038551330566e+00,1.612608432769775391e+00,9.036679565906524658e-02,1.971651017665863037e-01,1.436960548162460327e-01
1.383237600326538086e+00,1.584711313247680664e+00,9.087274223566055298e-02,2.055348604917526245e-01,1.487958729267120361e-01
1.398942470550537109e+00,1.556215286254882812e+00,9.114935994148254395e-02,2.136934697628021240e-01,1.537564992904663086e-01
1.414358258247375488e+00,1.527161717414855957e+00,9.121387451887130737e-02,2.216380536556243896e-01,1.585832238197326660e-01
1.429484248161315918e+00,1.497590184211730957e+00,9.108226001262664795e-02,2.293665558099746704e-01,1.632808893918991089e-01
1.444310426712036133e+00,1.467538237571716309e+00,9.077035635709762573e-02,2.368778735399246216e-01,1.678541451692581177e-01
1.458833932876586914e+00,1.437047004699707031e+00,9.029291570186614990e-02,2.441714704036712646e-01,1.723071485757827759e-01
1.473050594329833984e+00,1.406157374382019043e+00,8.966405689716339111e-02,2.512474060058593750e-01,1.766438335180282593e-01
1.486955642700195312e+00,1.374903798103332520e+00,8.889698237180709839e-02,2.581062614917755127e-01,1.808679401874542236e-01
1.500546932220458984e+00,1.343333482742309570e+00,8.800468593835830688e-02,2.647491693496704102e-01,1.849828511476516724e-01
1.513821721076965332e+00,1.311484098434448242e+00,8.699913322925567627e-02,2.711776793003082275e-01,1.889917701482772827e-01
1.526776552200317383e+00,1.279395222663879395e+00,8.589170873165130615e-02,2.773936688899993896e-01,1.928977668285369873e-01
1.539408326148986816e+00,1.247109770774841309e+00,8.469295501708984375e-02,2.834004461765289307e-01,1.967036128044128418e-01
1.551717638969421387e+00,1.214662551879882812e+00,8.341331034898757935e-02,2.891995310783386230e-01,2.004119008779525757e-01
1.563701391220092773e+00,1.182093739509582520e+00,8.206219226121902466e-02,2.947942316532135010e-01,2.040251642465591431e-01
1.575358510017395020e+00,1.149440765380859375e+00,8.064859360456466675e-02,3.001877367496490479e-01,2.075456380844116211e-01
1.586689829826354980e+00,1.116742014884948730e+00,7.918056845664978027e-02,3.053845763206481934e-01,2.109750956296920776e-01
1.597693443298339844e+00,1.084031701087951660e+00,7.766630500555038452e-02,3.103869855403900146e-01,2.143162190914154053e-01
1.608369588851928711e+00,1.051345109939575195e+00,7.611298561096191406e-02,3.151993751525878906e-01,2.175706624984741211e-01
1.618718147277832031e+00,1.018716573715209961e+00,7.452738285064697266e-02,3.198256790637969971e-01,2.207401990890502930e-01
1.628745198249816895e+00,9.861773848533630371e-01,7.291610538959503174e-02,3.242697119712829590e-01,2.238265424966812134e-01
1.638444542884826660e+00,9.537602066993713379e-01,7.128464430570602417e-02,3.285359442234039307e-01,2.268313318490982056e-01
1.647820115089416504e+00,9.214940667152404785e-01,6.963853538036346436e-02,3.326285779476165771e-01,2.297561168670654297e-01
1.656873226165771484e+00,8.894078731536865234e-01,6.798280030488967896e-02,3.365517854690551758e-01,2.326022982597351074e-01
1.665609836578369141e+00,8.575296998023986816e-01,6.632219254970550537e-02,3.403098285198211670e-01,2.353714257478713989e-01
1.674026727676391602e+00,8.258836269378662109e-01,6.466074287891387939e-02,3.439071178436279297e-01,2.380646765232086182e-01
1.682128906250000000e+00,7.944949269294738770e-01,6.300237774848937988e-02,3.473479449748992920e-01,2.406833916902542114e-01
1.689918756484985352e+00,7.633858323097229004e-01,6.135063618421554565e-02,3.506366312503814697e-01,2.432286888360977173e-01
1.697396993637084961e+00,7.325788140296936035e-01,5.970874801278114319e-02,3.537773787975311279e-01,2.457021027803421021e-01
1.704569935798645020e+00,7.020924687385559082e-01,5.807959288358688354e-02,3.567745983600616455e-01,2.481044381856918335e-01
1.711439371109008789e+00,6.719455122947692871e-01,5.646577849984169006e-02,3.596324026584625244e-01,2.504370212554931641e-01
1.718008637428283691e+00,6.421549916267395020e-01,5.486968159675598145e-02,3.623550534248352051e-01,2.527008354663848877e-01
1.724284410476684570e+00,6.127364039421081543e-01,5.329338833689689636e-02,3.649462759494781494e-01,2.548966407775878906e-01
1.730266213417053223e+00,5.837036967277526855e-01,5.173875018954277039e-02,3.674105703830718994e-01,2.570260465145111084e-01
1.735959529876708984e+00,5.550695061683654785e-01,5.020738765597343445e-02,3.697516918182373047e-01,2.590896487236022949e-01
1.741368889808654785e+00,5.268449783325195312e-01,4.870073497295379639e-02,3.719737827777862549e-01,2.610885798931121826e-01
1.746498107910156250e+00,4.990414679050445557e-01,4.722007736563682556e-02,3.740798830986022949e-01,2.630241215229034424e-01
1.751351118087768555e+00,4.716662168502807617e-01,4.576641693711280823e-02,3.760746121406555176e-01,2.648967504501342773e-01
1.755931735038757324e+00,4.447273313999176025e-01,4.434064775705337524e-02,3.779612183570861816e-01,2.667076289653778076e-01
1.760244250297546387e+00,4.182310402393341064e-01,4.294350743293762207e-02,3.797432780265808105e-01,2.684577107429504395e-01
1.764299035072326660e+00,3.921826779842376709e-01,4.157558456063270569e-02,3.814241588115692139e-01,2.701475918292999268e-01
1.768092513084411621e+00,3.665865063667297363e-01,4.023734852671623230e-02,3.830074369907379150e-01,2.717785537242889404e-01
1.771632075309753418e+00,3.414455652236938477e-01,3.892910480499267578e-02,3.844962716102600098e-01,2.733514308929443359e-01
1.774922251701354980e+00,3.167620003223419189e-01,3.765107691287994385e-02,3.858940601348876953e-01,2.748669087886810303e-01
1.777969002723693848e+00,2.925370037555694580e-01,3.640350326895713806e-02,3.872032463550567627e-01,2.763266563415527344e-01
1.780775189399719238e+00,2.687709629535675049e-01,3.518626466393470764e-02,3.884274661540985107e-01,2.777305543422698975e-01
1.783346176147460938e+00,2.454633861780166626e-01,3.399934619665145874e-02,3.895694017410278320e-01,2.790798544883728027e-01
1.785686612129211426e+00,2.226130068302154541e-01,3.284262493252754211e-02,3.906317651271820068e-01,2.803753018379211426e-01
1.787801265716552734e+00,2.002177238464355469e-01,3.171588107943534851e-02,3.916173279285430908e-01,2.816176414489746094e-01
1.789691925048828125e+00,1.782749742269515991e-01,3.061885945498943329e-02,3.925295174121856689e-01,2.828094959259033203e-01
1.791367292404174805e+00,1.567816436290740967e-01,2.955123595893383026e-02,3.933695852756500244e-01,2.839492261409759521e-01
1.792830109596252441e+00,1.357337534427642822e-01,2.851262129843235016e-02,3.941404223442077637e-01,2.850386500358581543e-01
1.794085144996643066e+00,1.151268035173416138e-01,2.750260196626186371e-02,3.948442339897155762e-01,2.860786020755767822e-01
1.795132875442504883e+00,9.495590627193450928e-02,2.652078308165073395e-02,3.954845964908599854e-01,2.870705127716064453e-01
1.795983314514160156e+00,7.521597295999526978e-02,2.556658908724784851e-02,3.960620760917663574e-01,2.880143225193023682e-01
1.796638250350952148e+00,5.590108409523963928e-02,2.463952824473381042e-02,3.965793848037719727e-01,2.889111340045928955e-01
1.797101855278015137e+00,3.700506314635276794e-02,2.373905293643474579e-02,3.970385193824768066e-01,2.897618114948272705e-01
1.797380208969116211e+00,1.852188259363174438e-02,2.286457270383834839e-02,3.974418044090270996e-01,2.905674278736114502e-01
1.797474741935729980e+00,4.444152582436800003e-04,2.201553247869014740e-02,3.977906107902526855e-01,2.913284301757812500e-01
1.797390699386596680e+00,-1.723420806229114532e-02,2.119132131338119507e-02,3.980869054794311523e-01,2.920457124710083008e-01
1.797132134437561035e+00,-3.452119603753089905e-02,2.039132080972194672e-02,3.983326852321624756e-01,2.927199900150299072e-01
1.796702980995178223e+00,-5.142395198345184326e-02,1.961490698158740997e-02,3.985294699668884277e-01,2.933520674705505371e-01
1.796104192733764648e+00,-6.794992089271545410e-02,1.886153034865856171e-02,3.986784517765045166e-01,2.939435541629791260e-01
1.795343518257141113e+00,-8.410701155662536621e-02,1.813045516610145569e-02,3.987817168235778809e-01,2.944940924644470215e-01
1.794423460960388184e+00,-9.990308433771133423e-02,1.742109097540378571e-02,3.988404870033264160e-01,2.950048446655273438e-01
1.793347358703613281e+00,-1.153458654880523682e-01,1.673282124102115631e-02,3.988561034202575684e-01,2.954767346382141113e-01
1.792117357254028320e+00,-1.304433196783065796e-01,1.606495864689350128e-02,3.988310098648071289e-01,2.959096729755401611e-01
1.790738940238952637e+00,-1.452036499977111816e-01,1.541696023195981979e-02,3.987651169300079346e-01,2.963054180145263672e-01
1.789214134216308594e+00,-1.596348732709884644e-01,1.478817407041788101e-02,3.986601531505584717e-01,2.966643273830413818e-01
1.787546157836914062e+00,-1.737450808286666870e-01,1.417798921465873718e-02,3.985173106193542480e-01,2.969871163368225098e-01
1.785737991333007812e+00,-1.875423341989517212e-01,1.358580961823463440e-02,3.983378410339355469e-01,2.972744703292846680e-01
1.783797502517700195e+00,-2.010343372821807861e-01,1.301100850105285645e-02,3.981227576732635498e-01,2.975272536277770996e-01
1.781720876693725586e+00,-2.142297327518463135e-01,1.245304103940725327e-02,3.978731632232666016e-01,2.977458536624908447e-01
1.779513597488403320e+00,-2.271360754966735840e-01,1.191132050007581711e-02,3.975900411605834961e-01,2.979311048984527588e-01
1.777178406715393066e+00,-2.397613972425460815e-01,1.138527877628803253e-02,3.972744047641754150e-01,2.980836927890777588e-01
1.774717807769775391e+00,-2.521135210990905762e-01,1.087437011301517487e-02,3.969270884990692139e-01,2.982043027877807617e-01
1.772137761116027832e+00,-2.642003893852233887e-01,1.037808321416378021e-02,3.965491056442260742e-01,2.982932925224304199e-01
1.769436478614807129e+00,-2.760294377803802490e-01,9.895847178995609283e-03,3.961412310600280762e-01,2.983516454696655273e-01
1.766618132591247559e+00,-2.876084148883819580e-01,9.427164681255817413e-03,3.957043886184692383e-01,2.983798682689666748e-01
1.763685345649719238e+00,-2.989448010921478271e-01,8.971538394689559937e-03,3.952392041683197021e-01,2.983785569667816162e-01
1.760640501976013184e+00,-3.100461065769195557e-01,8.528475649654865265e-03,3.947465121746063232e-01,2.983483970165252686e-01
1.757484793663024902e+00,-3.209189772605895996e-01,8.097507990896701813e-03,3.942268192768096924e-01,2.982893884181976318e-01
1.754222154617309570e+00,-3.315713107585906982e-01,7.678180001676082611e-03,3.936811387538909912e-01,2.982029020786285400e-01
1.750854134559631348e+00,-3.420099616050720215e-01,7.270040456205606461e-03,3.931099176406860352e-01,2.980891466140747070e-01
1.747382402420043945e+00,-3.522418141365051270e-01,6.872655358165502548e-03,3.925139009952545166e-01,2.979486584663391113e-01
1.743809580802917480e+00,-3.622737824916839600e-01,6.485605146735906601e-03,3.918935358524322510e-01,2.977819740772247314e-01
1.740137457847595215e+00,-3.721125423908233643e-01,6.108482368290424347e-03,3.912495374679565430e-01,2.975896298885345459e-01
1.736368060111999512e+00,-3.817647099494934082e-01,5.740896333009004593e-03,3.905822932720184326e-01,2.973720729351043701e-01
1.732503175735473633e+00,-3.912352621555328369e-01,5.382465198636054993e-03,3.898928761482238770e-01,2.971310019493103027e-01
1.728544235229492188e+00,-4.005326628684997559e-01,5.032822955399751663e-03,3.891810178756713867e-01,2.968649864196777344e-01
1.724493384361267090e+00,-4.096623361110687256e-01,4.691612906754016876e-03,3.884474635124206543e-01,2.965753972530364990e-01
1.720351576805114746e+00,-4.186303317546844482e-01,4.358486738055944443e-03,3.876927495002746582e-01,2.962626218795776367e-01
1.716121435165405273e+00,-4.274424016475677490e-01,4.033121746033430099e-03,3.869172632694244385e-01,2.959271669387817383e-01
1.711803674697875977e+00,-4.361044764518737793e-01,3.715193364769220352e-03,3.861214518547058105e-01,2.955694496631622314e-01
1.707399368286132812e+00,-4.446215033531188965e-01,3.404388437047600746e-03,3.853062689304351807e-01,2.951902747154235840e-01
1.702911138534545898e+00,-4.530001580715179443e-01,3.100418951362371445e-03,3.844711482524871826e-01,2.947894930839538574e-01
1.698339700698852539e+00,-4.612454175949096680e-01,2.802994800731539726e-03,3.836168646812438965e-01,2.943677008152008057e-01
1.693686604499816895e+00,-4.693624973297119141e-01,2.511838916689157486e-03,3.827438354492187500e-01,2.939254343509674072e-01
1.688953042030334473e+00,-4.773566722869873047e-01,2.226685406640172005e-03,3.818523287773132324e-01,2.934629917144775391e-01
1.684140324592590332e+00,-4.852330386638641357e-01,1.947273965924978256e-03,3.809427618980407715e-01,2.929807901382446289e-01
1.679249644279479980e+00,-4.929963946342468262e-01,1.673364429734647274e-03,3.800153732299804688e-01,2.924792468547821045e-01
1.674282073974609375e+00,-5.006515979766845703e-01,1.404716633260250092e-03,3.790705800056457520e-01,2.919586896896362305e-01
1.669235944747924805e+00,-5.082037448883056641e-01,1.141108572483062744e-03,3.781073093414306641e-01,2.914186716079711914e-01
1.664116621017456055e+00,-5.156570672988891602e-01,8.823123062029480934e-04,3.771279156208038330e-01,2.908608615398406982e-01
1.658923268318176270e+00,-5.230162143707275391e-01,6.281192181631922722e-04,3.761317729949951172e-01,2.902849912643432617e-01
1.653656482696533203e+00,-5.302855372428894043e-01,3.783249412663280964e-04,3.751190602779388428e-01,2.896914780139923096e-01
1.648317813873291016e+00,-5.374694466590881348e-01,1.327328209299594164e-04,3.740901052951812744e-01,2.890805006027221680e-01
